deviceid,devicephonenum,device_info,duration,caseid,branch_code,stage_code,stage,park,park_label,park_other,enumerator,enumerator_label,enumerator_1,enumerator_2,enumerator_3,enumerator_4,enumerator_5,enumerator_6,enumerator_7,enumerator_8,enumerator_9,enumerator_10,the_stage,a2,a2_label,a2_other,a3,a4,a5,a5_label,a5_other,a6,a7,a7_label,a8,a8_label,a8_1,a8_2,a8_3,a8_4,a8_5,a8_6,a8_7,a8_8,a8_9,a8_10,a8_99,a8_100,a8_other,p1_photo,b1,b2,branch_total_count,p2_photo,b3_count,setofb3,setofp3_photo_loop,setofb4,setofp4_photo_loop,setofc1,route_count,setofp5_photo_loop,r_count,setofr,c7,c7_label,c8,c8_label,c8_1,c8_2,c8_3,c8_4,c8_5,c8_6,c8_99,c8_100,c9_branch_loop_count,setofc9_branch_loop,setofp7_photo_loop,d11,d12,d13,d14,d2,d31,d32,d33,d34,d4,d5,d5_label,d5_1,d5_2,d5_3,d5_4,d5_5,d5_6,d5_7,d5_99,d5_100,d5_other,d6,d7,d7_label,d7_other,d8,d8_label,d8_1,d8_2,d8_3,d8_4,d8_5,d8_6,d8_7,d8_8,d8_9,d8_99,d8_100,d8_other,d9,d9_label,d10,v130,d11_label,d11_1,d11_2,d11_3,d11_4,d11_5,d11_6,d11_99,d11_100,d11c,d11f,d11_other,v143,d12_label,d12_1,d12_2,d12_3,d12_4,d12_5,d12_6,d12_99,d12_100,d12c,d12f,d12_other,p8_photo,p9_photo,formdef_version,key,submissiondate,starttime,endtime,date,respondent,stage_id,stage_name,branch_id,branch,taxi_park,_merge
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.6.1|SurveyCTO Collect 2.80 (274730),1922,,1.0,87.0,Mpererwe-Gayaza,Other,Other,Kalerwe,8 10,Rhoda & Vivian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Mpererwe-Gayaza Stage,Other,Other,Counselor,2015.0,2015.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1727516624333.jpg,2.0,0.0,2,media/1727514366101.jpg,2,uuid:00482333-155e-48bb-a842-48156adf13e8/B-B3,uuid:00482333-155e-48bb-a842-48156adf13e8/B-p3_photo_loop,,,uuid:00482333-155e-48bb-a842-48156adf13e8/C-C1,2,uuid:00482333-155e-48bb-a842-48156adf13e8/C-p5_photo_loop,2,uuid:00482333-155e-48bb-a842-48156adf13e8/C-R,Yes,Yes,1,Not enough passengers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,80,40,,,80.0,30.0,20.0,,,30.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"LC Letter, National ID",10.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 8 9 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor & Other,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Councillors (8 people),Yes,Yes,5.0,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Stage membership ID,1 2 6,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,9,,media/1727515335283.jpg,media/1727515345041.jpg,2407230723.0,uuid:00482333-155e-48bb-a842-48156adf13e8,2024-09-28 13:57:07,2024-09-28 05:02:51,2024-09-28 05:52:47,2024-09-28,Respondent_177368,87,Mpererwe-Gayaza,119,Mpererwe-Gayaza,Kalerwe,both
3e91b3bc962f0796,,TECNO|TECNO KI5k|12|SurveyCTO Collect 2.81.2 (3771098),4424,,1.0,80.0,Kamwokya-Ntinda,New Taxi Park,New Taxi Park,,1 3 7,Claire & Fatumah & Olivia,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kamwokya-Ntinda Stage,Elder,Elder,,2000.0,1990.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Kamwokya-Ntinda,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1727089021673.jpg,1.0,3.0,4,media/1727089086190.jpg,4,uuid:4f8f54d0-5240-4b9d-897c-196f5ff10ed6/B-B3,uuid:4f8f54d0-5240-4b9d-897c-196f5ff10ed6/B-p3_photo_loop,,,uuid:4f8f54d0-5240-4b9d-897c-196f5ff10ed6/C-C1,3,uuid:4f8f54d0-5240-4b9d-897c-196f5ff10ed6/C-p5_photo_loop,3,uuid:4f8f54d0-5240-4b9d-897c-196f5ff10ed6/C-R,Yes,Yes,1,Not enough passengers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,uuid:4f8f54d0-5240-4b9d-897c-196f5ff10ed6/C-C9_branch_loop,uuid:4f8f54d0-5240-4b9d-897c-196f5ff10ed6/C-p7_photo_loop,40,70,-99.0,70.0,15.0,20.0,40.0,30.0,35.0,14.0,1 2 7,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,7.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 8 9 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Stage Master & Elder Advisor & Other,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Chairman for conductors,Yes,Yes,3.0,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Must be a stage member,1 2 4,Be a driver & Have a permit/driving license & No criminal record,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,media/1727092960893.jpg,media/1727092974040.jpg,2407230723.0,uuid:4f8f54d0-5240-4b9d-897c-196f5ff10ed6,2024-09-23 08:36:33,2024-09-23 06:54:57,2024-09-23 08:25:45,2024-09-21,Respondent_292332,80,Kamwokya-Ntinda-Bukoto-Kisaasi-Kulambiro,109,Kamwokya-Ntinda,New Taxi Park,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),1846,,2.0,1.0,Kasenyi stage,Old Taxi Park,Old Taxi Park,,5 10,Joviah & Vivian,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Kasenyi stage Stage,Other,Other,Stage master/guide,2006.0,1983.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Entebbe,Yes,Yes,1 3 6 8 99,Bwaise & Kisenyi/Gwanda & Nateete & Old Taxi Park & Other,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Nakawa,media/1724831991100.jpg,2.0,0.0,2,media/1724832585769.jpg,2,uuid:1cebc162-6452-4336-b970-9b86f4b5e547/B-B3,,,uuid:1cebc162-6452-4336-b970-9b86f4b5e547/B-p4_photo_loop,uuid:1cebc162-6452-4336-b970-9b86f4b5e547/C-C1,1,uuid:1cebc162-6452-4336-b970-9b86f4b5e547/C-p5_photo_loop,1,uuid:1cebc162-6452-4336-b970-9b86f4b5e547/C-R,No,No,,,,,,,,,,,2,,,60,50,40.0,20.0,15.0,40.0,20.0,35.0,10.0,15.0,1 4 7 99,Must have a driver permit & Must be referred by an existing stage member & Must have previous work experience & Other,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Be at the stage for 5 years,5.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1724833737858.jpg,,2407230723.0,uuid:1cebc162-6452-4336-b970-9b86f4b5e547,2024-08-28 04:55:00,2024-08-28 03:56:17,2024-08-28 04:54:30,2024-08-27,Respondent_76247,1,Kasenyi,54,Kasenyi,Old Taxi Park,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.5.1|SurveyCTO Collect 2.80 (274730),2317,,9.0,8.0,Entebbe,Valley,Valley,,1 3 10,Claire & Fatumah & Vivian,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Entebbe Stage,Chairperson,Chairperson,,2016.0,1960.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1722226788968.jpg,8.0,0.0,8,media/1722226819673.jpg,8,uuid:a6036af8-c0ff-451c-a3fb-468ce40a8b89/B-B3,uuid:a6036af8-c0ff-451c-a3fb-468ce40a8b89/B-p3_photo_loop,,,uuid:a6036af8-c0ff-451c-a3fb-468ce40a8b89/C-C1,5,uuid:a6036af8-c0ff-451c-a3fb-468ce40a8b89/C-p5_photo_loop,5,uuid:a6036af8-c0ff-451c-a3fb-468ce40a8b89/C-R,Yes,Yes,1 2 4 99,Not enough passengers & Poor road quality & Opposition from other stages & Other,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8,,,800,1000,1500.0,1800.0,50.0,700.0,2000.0,2500.0,3000.0,30.0,2 3 99,Must have been a conductor at the stage & Must be a friend or relative of existing stage member & Other,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"LC1 letter, Nationa ID, father or mother’s National ID, Registration fees",10.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 8 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Stage Master & Other,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,Chief guide,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1722228710575.jpg,media/1722228740423.jpg,2407230723.0,uuid:a6036af8-c0ff-451c-a3fb-468ce40a8b89,2024-07-30 10:26:27,2024-07-29 00:16:20,2024-07-30 08:32:04,2024-07-26,Respondent_819234,8,Entebbe,9,Entebbe,Valley,both
e912dcc7bdab73f5,,Itel|itel A665L|13|SurveyCTO Collect 2.81.2 (3771098),7602,,1.0,29.0,Namuwongo,Old Taxi Park,Old Taxi Park,,3 4 10,Fatumah & Gerald & Vivian,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Namuwongo Stage,Elder,Elder,,1982.0,1960.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1724069068081.jpg,2.0,4.0,6,media/1724069142268.jpg,6,uuid:ac3f0fb5-de13-4d18-a197-510033253af9/B-B3,uuid:ac3f0fb5-de13-4d18-a197-510033253af9/B-p3_photo_loop,,,uuid:ac3f0fb5-de13-4d18-a197-510033253af9/C-C1,2,uuid:ac3f0fb5-de13-4d18-a197-510033253af9/C-p5_photo_loop,2,uuid:ac3f0fb5-de13-4d18-a197-510033253af9/C-R,Yes,Yes,1,Not enough passengers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,uuid:ac3f0fb5-de13-4d18-a197-510033253af9/C-C9_branch_loop,uuid:ac3f0fb5-de13-4d18-a197-510033253af9/C-p7_photo_loop,140,0,0.0,50.0,103.0,63.0,0.0,0.0,30.0,63.0,2 99,Must have been a conductor at the stage & Other,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Good conduct,9.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 6,Chairperson & Vice Chairperson & Secretary & Defence,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Yes,Yes,2.0,1 99,Be a driver & Other,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,"Stage member who qualify to receive welfare, conductors have their own committee and elections",1 2 5 6 99,Be a driver & Have a permit/driving license & Must have a family & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,20 years,National identity card,media/1724084183533.jpg,media/1724084203027.jpg,2407230723.0,uuid:ac3f0fb5-de13-4d18-a197-510033253af9,2024-08-20 02:25:50,2024-08-19 08:01:08,2024-08-20 02:03:52,2024-08-17,Respondent_885885,29,Namuwongo,38,Namuwongo,Old Taxi Park,both
665B1D11-2673-4244-885F-7BA73AF1E3C2,,Apple|iPhone|17.3.1|SurveyCTO Collect 2.80 (274730),2929,,8.0,8.0,Entebbe Stage,Bwaise,Bwaise,,1 7,Claire & Olivia,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Entebbe Stage Stage,Treasurer,Treasurer,,2014.0,1973.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1728298730860.jpg,8.0,2.0,10,media/1728298746811.jpg,10,uuid:41562e11-96ef-42ff-b39b-26fe83f1e00e/B-B3,uuid:41562e11-96ef-42ff-b39b-26fe83f1e00e/B-p3_photo_loop,,,uuid:41562e11-96ef-42ff-b39b-26fe83f1e00e/C-C1,2,uuid:41562e11-96ef-42ff-b39b-26fe83f1e00e/C-p5_photo_loop,2,uuid:41562e11-96ef-42ff-b39b-26fe83f1e00e/C-R,Yes,Yes,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,uuid:41562e11-96ef-42ff-b39b-26fe83f1e00e/C-C9_branch_loop,uuid:41562e11-96ef-42ff-b39b-26fe83f1e00e/C-p7_photo_loop,2000,1400,700.0,600.0,18.0,1400.0,900.0,550.0,500.0,18.0,1 4 7 99,Must have a driver permit & Must be referred by an existing stage member & Must have previous work experience & Other,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,"LC letter, National ID",6.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 9 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Elder Advisor & Other,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Guide,Yes,Yes,5.0,1 99,Be a driver & Other,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Stage membership card,1 2 3 6 99,Be a driver & Have a permit/driving license & Older than _____ & Need to have been at the stage for ____ years & Other,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,35,10,"Seconded by stage members to vote,s.4 Certificate",media/1728300620358.jpg,media/1728300626861.jpg,2407230723.0,uuid:41562e11-96ef-42ff-b39b-26fe83f1e00e,2024-10-08 07:31:18,2024-10-07 06:51:11,2024-10-07 07:41:12,2024-10-07,Respondent_689966,8,Entebbe,132,Entebbe,Bwaise,both
e912dcc7bdab73f5,,Itel|itel A665L|13|SurveyCTO Collect 2.81.2 (3771098),1171,,1.0,68.0,Mukono Lugazi stage,Bwaise,Bwaise,,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Mukono Lugazi stage Stage,Chairperson,Chairperson,,2015.0,2010.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1726219465186.jpg,1.0,0.0,1,media/1726219539271.jpg,1,uuid:4ce6a3ea-90fc-4fff-813f-ca07fa94aef1/B-B3,uuid:4ce6a3ea-90fc-4fff-813f-ca07fa94aef1/B-p3_photo_loop,,,uuid:4ce6a3ea-90fc-4fff-813f-ca07fa94aef1/C-C1,1,uuid:4ce6a3ea-90fc-4fff-813f-ca07fa94aef1/C-p5_photo_loop,1,uuid:4ce6a3ea-90fc-4fff-813f-ca07fa94aef1/C-R,Yes,Yes,1 2 6,Not enough passengers & Poor road quality & Drivers don’t want to go,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,,,23,13,3.0,,12.0,19.0,8.0,3.0,,12.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Good conduct,3.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1726220200611.jpg,media/1726220212758.jpg,2407230723.0,uuid:4ce6a3ea-90fc-4fff-813f-ca07fa94aef1,2024-09-13 06:19:54,2024-09-13 05:23:05,2024-09-13 06:19:01,2024-09-13,Respondent_2356,68,Mukono Lugazi,87,Mukono Lugazi,Bwaise,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.5.1|SurveyCTO Collect 2.80 (274730),2246,,1.0,54.0,Namugongo-Jokas-Mbuya-Bukasa,Other,Other,Nakawa,4 10,Gerald & Vivian,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Namugongo-Jokas-Mbuya-Bukasa Stage,Branch Leader (but not one of the above),Branch Leader (but not one of the above),,2009.0,2007.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1725427526046.jpg,1.0,0.0,1,media/1725427541791.jpg,1,uuid:ec10ac84-cad8-4b88-a03d-c6318704642f/B-B3,uuid:ec10ac84-cad8-4b88-a03d-c6318704642f/B-p3_photo_loop,,,uuid:ec10ac84-cad8-4b88-a03d-c6318704642f/C-C1,3,uuid:ec10ac84-cad8-4b88-a03d-c6318704642f/C-p5_photo_loop,3,uuid:ec10ac84-cad8-4b88-a03d-c6318704642f/C-R,Yes,Yes,4,Opposition from other stages,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,,50,80,80.0,,30.0,27.0,50.0,50.0,,27.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"National ID, LC letter",6.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1725429062397.jpg,media/1725429070938.jpg,2407230723.0,uuid:ec10ac84-cad8-4b88-a03d-c6318704642f,2024-09-04 09:53:26,2024-09-04 01:23:12,2024-09-04 09:52:59,2024-09-03,Respondent_632924,54,Namugongo,69,Namugongo - Jokas - Mbuya - Bukasa,Nakawa,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.6.1|SurveyCTO Collect 2.80 (274730),1812,,2.0,17.0,Buloba-Bulenga-Bujjuko,New Taxi Park,New Taxi Park,,8 10,Rhoda & Vivian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Buloba-Bulenga-Bujjuko Stage,Other,Other,Stage master,1996.0,1993.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1727087036782.jpg,2.0,0.0,2,media/1727087056895.jpg,2,uuid:241d1db0-17bc-4532-9fdf-885396d378a4/B-B3,uuid:241d1db0-17bc-4532-9fdf-885396d378a4/B-p3_photo_loop,uuid:241d1db0-17bc-4532-9fdf-885396d378a4/B-B4,uuid:241d1db0-17bc-4532-9fdf-885396d378a4/B-p4_photo_loop,uuid:241d1db0-17bc-4532-9fdf-885396d378a4/C-C1,2,uuid:241d1db0-17bc-4532-9fdf-885396d378a4/C-p5_photo_loop,2,uuid:241d1db0-17bc-4532-9fdf-885396d378a4/C-R,Yes,Yes,1 2,Not enough passengers & Poor road quality,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,,100,65,50.0,20.0,80.0,80.0,60.0,40.0,15.0,80.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"National ID, LC letter",15.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 8,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Stage Master,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,Yes,Yes,5.0,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Stage ID,1 2 6 99,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,10,Good conduct,media/1727088239920.jpg,media/1727088248018.jpg,2407230723.0,uuid:241d1db0-17bc-4532-9fdf-885396d378a4,2024-09-23 11:44:36,2024-09-23 06:19:47,2024-09-23 07:26:06,2024-09-19,Respondent_848364,17,Buloba-Bulenga-Bujjuko,110,Buloba -Bulenga -Bujjuko,New Taxi Park,both
3e91b3bc962f0796,,TECNO|TECNO KI5k|12|SurveyCTO Collect 2.81.2 (3771098),2523,,2.0,22.0,Nateete-Wakaliga,Old Taxi Park,Old Taxi Park,,3 7 8,Fatumah & Olivia & Rhoda,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Nateete-Wakaliga Stage,Branch Leader (but not one of the above),Branch Leader (but not one of the above),,1993.0,1980.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Nateete-Kibuye-Ndeeba,No,No,,,,,,,,,,,,,,,,media/1725349570303.jpg,2.0,1.0,3,media/1725349614918.jpg,3,uuid:02271a43-c5f3-4cf6-a073-59637a2db944/B-B3,uuid:02271a43-c5f3-4cf6-a073-59637a2db944/B-p3_photo_loop,uuid:02271a43-c5f3-4cf6-a073-59637a2db944/B-B4,uuid:02271a43-c5f3-4cf6-a073-59637a2db944/B-p4_photo_loop,uuid:02271a43-c5f3-4cf6-a073-59637a2db944/C-C1,1,uuid:02271a43-c5f3-4cf6-a073-59637a2db944/C-p5_photo_loop,1,uuid:02271a43-c5f3-4cf6-a073-59637a2db944/C-R,Yes,Yes,4,Opposition from other stages,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,uuid:02271a43-c5f3-4cf6-a073-59637a2db944/C-C9_branch_loop,uuid:02271a43-c5f3-4cf6-a073-59637a2db944/C-p7_photo_loop,35,75,110.0,100.0,8.0,35.0,50.0,80.0,80.0,8.0,1 2 7 99,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,National ID  LC letter,0.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1725351499750.jpg,media/1725351512831.jpg,2407230723.0,uuid:02271a43-c5f3-4cf6-a073-59637a2db944,2024-09-03 04:29:20,2024-09-03 03:42:50,2024-09-03 04:27:44,2024-09-02,Respondent_753309,22,Nateete-Wakaliga,67,Nateete-Wakaliga,Old Taxi Park,both
2aa80707e1ac7359,,TCL|T610K|13|SurveyCTO Collect 2.81.2 (3771098),1774,,2.0,65.0,Buloba -Bulenga -Bujjuko,Bwaise,Bwaise,,8 10,Rhoda & Vivian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Buloba -Bulenga -Bujjuko Stage,Other,Other,Guide,2017.0,1997.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1726305875366.jpg,2.0,1.0,3,media/1726305900377.jpg,3,uuid:718ae86c-f8be-4463-8fb0-99627e437952/B-B3,uuid:718ae86c-f8be-4463-8fb0-99627e437952/B-p3_photo_loop,,,uuid:718ae86c-f8be-4463-8fb0-99627e437952/C-C1,1,uuid:718ae86c-f8be-4463-8fb0-99627e437952/C-p5_photo_loop,1,uuid:718ae86c-f8be-4463-8fb0-99627e437952/C-R,No,No,,,,,,,,,,,3,uuid:718ae86c-f8be-4463-8fb0-99627e437952/C-C9_branch_loop,uuid:718ae86c-f8be-4463-8fb0-99627e437952/C-p7_photo_loop,200,200,50.0,-99.0,15.0,100.0,100.0,40.0,-99.0,10.0,1 2 7 99,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5 years of training as a conductor,0.0,Other,Other,"First come, first serve on the day Predetermined schedule before the day ( one person given priority)",1 2 3 4 5 6 7 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Other,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,Guide,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1726306987089.jpg,media/1726307005521.jpg,2407230723.0,uuid:718ae86c-f8be-4463-8fb0-99627e437952,2024-09-14 09:31:51,2024-09-14 05:21:51,2024-09-14 09:31:40,2024-09-13,Respondent_923306,65,Buloba -Bulenga -Bujjuko,90,Buloba -Bulenga -Bujjuko,Bwaise,both
2aa80707e1ac7359,,TCL|T610K|13|SurveyCTO Collect 2.81.2 (3771098),1021,,1.0,14.0,Ggaba,Kisenyi/Gwanda,Kisenyi/Gwanda,,3 5 8,Fatumah & Joviah & Rhoda,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Ggaba Stage,Chairperson,Chairperson,,2016.0,2016.0,"Originated from an older stage, formed as a separate, independent stage by their","Originated from an older stage, formed as a separate, independent stage by their leaders",,Ggaba,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1723015041141.jpg,1.0,0.0,1,media/1723015066226.jpg,1,uuid:a7b73aa2-9935-441e-b964-532ecfdf0e07/B-B3,uuid:a7b73aa2-9935-441e-b964-532ecfdf0e07/B-p3_photo_loop,,,uuid:a7b73aa2-9935-441e-b964-532ecfdf0e07/C-C1,1,uuid:a7b73aa2-9935-441e-b964-532ecfdf0e07/C-p5_photo_loop,1,uuid:a7b73aa2-9935-441e-b964-532ecfdf0e07/C-R,No,No,,,,,,,,,,,1,,,15,0,,,15.0,15.0,0.0,,,15.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Should own a car Recommendation letter from former stage  LC letter from area of residence,3.0,"First come, first serve on the day","First come, first serve on the day",,1 3,Chairperson & Secretary,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1723015897676.jpg,,2407230723.0,uuid:a7b73aa2-9935-441e-b964-532ecfdf0e07,2024-08-07 03:36:45,2024-08-07 03:16:05,2024-08-07 03:36:36,2024-08-05,Respondent_112024,14,Ggaba,15,Ggaba,Kisenyi/Gwanda,both
